USERID;NAME;SURNAME;EMAIL;GENDER;RACE;AGE;PROVINCE;SOCIAL_MEDIA_HANDLE;CHANNEL2;RECORDDATE2;TIME;DURATION_2
822432;Michel;Arrieta;Michel204@abcmail.com;male;None;20;Kwazulu Natal;@Michel20;Channel O;2016/02/12;14:06:00.000;00:00:12.000
868038;Robby;Sytsma;Robby165@mailxyz.com;male;white;40;Gauteng;@Robby16;Supersport Live Events;2016/03/24;17:13:00.000;00:53:34.000
790440;Hollis;Hoadley;Hollis381@yahoo.com;male;black;16;Gauteng;@Hollis38;Trace TV;2016/01/19;07:38:00.000;00:01:00.000
2362165;Chas;Hoadley;Chas351@yahoo.com;male;black;47;Limpopo;@Chas35;Supersport Live Events;2016/02/19;21:01:00.000;00:04:04.000
2362165;Chas;Hoadley;Chas351@yahoo.com;male;black;47;Limpopo;@Chas35;CNN;2016/03/21;01:20:00.000;00:46:34.000
2362165;Chas;Hoadley;Chas351@yahoo.com;male;black;47;Limpopo;@Chas35;Boomerang;2016/01/28;20:32:00.000;00:00:04.000
822436;Haywood;Hier;Haywood95@mailxyz.com;male;None;29;Gauteng;@Haywood9;SuperSport Blitz;2016/03/04;23:16:00.000;00:00:52.000
822436;Haywood;Hier;Haywood95@mailxyz.com;male;None;29;Gauteng;@Haywood9;ICC Cricket World Cup 2011;2016/03/19;12:48:00.000;00:00:58.000
822436;Haywood;Hier;Haywood95@mailxyz.com;male;None;29;Gauteng;@Haywood9;Boomerang;2016/02/28;10:42:00.000;00:00:22.000
822436;Haywood;Hier;Haywood95@mailxyz.com;male;None;29;Gauteng;@Haywood9;CNN;2016/02/28;15:23:00.000;00:01:31.000
810654;Michel;Singer;Michel205@mailxyz.com;male;coloured;28;Western Cape;@Michel20;Supersport Live Events;2016/02/05;18:56:00.000;00:05:46.000
810654;Michel;Singer;Michel205@mailxyz.com;male;coloured;28;Western Cape;@Michel20;Supersport Live Events;2016/03/04;10:17:00.000;00:06:16.000
810654;Michel;Singer;Michel205@mailxyz.com;male;coloured;28;Western Cape;@Michel20;Trace TV;2016/01/30;19:58:00.000;00:01:48.000
810654;Michel;Singer;Michel205@mailxyz.com;male;coloured;28;Western Cape;@Michel20;Boomerang;2016/01/30;19:57:00.000;00:01:28.000
810654;Michel;Singer;Michel205@mailxyz.com;male;coloured;28;Western Cape;@Michel20;ICC Cricket World Cup 2011;2016/03/12;11:11:00.000;00:00:38.000
2405343;Royal;Beville;Royal171@yahoo.com;male;coloured;47;Eastern Cape;@Royal17;ICC Cricket World Cup 2011;2016/03/18;10:42:00.000;00:01:22.000
868043;Loyd;Mina;Loyd495@mailxyz.com;male;white;19;Gauteng;@Loyd49;Supersport Live Events;2016/03/04;07:59:00.000;00:00:26.000
868043;Loyd;Mina;Loyd495@mailxyz.com;male;white;19;Gauteng;@Loyd49;ICC Cricket World Cup 2011;2016/03/15;13:19:00.000;00:43:52.000
868043;Loyd;Mina;Loyd495@mailxyz.com;male;white;19;Gauteng;@Loyd49;SawSee;2016/03/16;11:35:00.000;00:00:05.000
868043;Loyd;Mina;Loyd495@mailxyz.com;male;white;19;Gauteng;@Loyd49;Supersport Live Events;2016/03/25;11:51:00.000;00:00:18.000
730294;Markus;Hoadley;Markus193@mail.com;male;black;25;Eastern Cape;@Markus19;Trace TV;2016/01/22;14:08:00.000;01:13:51.000
941616;Filiberto;Pool;Filiberto44@abcmail.com;male;black;35;Kwazulu Natal;@Filiberto4;Channel O;2016/01/01;08:29:00.000;00:02:24.000
941616;Filiberto;Pool;Filiberto44@abcmail.com;male;black;35;Kwazulu Natal;@Filiberto4;Africa Magic;2016/03/09;18:07:00.000;00:00:03.000
788562;Lane;Singer;Lane115@mailxyz.com;male;None;41;Gauteng;@Lane11;Trace TV;2016/03/31;14:29:00.000;00:08:39.000
788562;Lane;Singer;Lane115@mailxyz.com;male;None;41;Gauteng;@Lane11;Channel O;2016/03/31;12:43:00.000;00:03:09.000
932000;Donald;Tatham;Donald221@yahoo.com;male;coloured;46;Western Cape;@Donald22;CNN;2016/03/31;21:20:00.000;00:05:16.000
941618;Cory;Paradis;Cory103@mail.com;male;coloured;22;Gauteng;@Cory10;Trace TV;2016/02/07;12:45:00.000;00:06:51.000
935120;Jared;Styer;Jared501@yahoo.com;male;black;42;Gauteng;@Jared50;Africa Magic;2016/03/25;09:24:00.000;00:00:00.000
2205502;Haywood;Fudge;Haywood92@gmail.com;male;white;49;Eastern Cape;@Haywood9;ICC Cricket World Cup 2011;2016/03/19;07:05:00.000;00:03:30.000
822441;Loris;Hier;Loris271@yahoo.com;female;black;38;Free State;@Loris27;SawSee;2016/01/26;20:03:00.000;00:01:47.000
773487;Kip;Creager;Kip144@abcmail.com;male;coloured;30;Kwazulu Natal;@Kip14;Trace TV;2016/01/29;10:23:00.000;00:04:09.000
773487;Kip;Creager;Kip144@abcmail.com;male;coloured;30;Kwazulu Natal;@Kip14;Africa Magic;2016/01/29;10:39:00.000;00:00:00.000
533093;Cory;Nicholls;Cory102@gmail.com;male;white;47;North West;@Cory10;CNN;2016/02/27;06:34:00.000;00:00:00.000
882188;Yolonda;Pascarella;Yolonda62@gmail.com;female;white;37;Gauteng;@Yolonda6;Boomerang;2016/03/31;20:42:00.000;00:02:42.000
773491;Wilton;Creager;Wilton414@abcmail.com;male;white;41;Gauteng;@Wilton41;SawSee;2016/01/15;15:53:00.000;00:00:39.000
773491;Wilton;Creager;Wilton414@abcmail.com;male;white;41;Gauteng;@Wilton41;SuperSport Blitz;2016/01/26;13:26:00.000;00:02:36.000
773491;Wilton;Creager;Wilton414@abcmail.com;male;white;41;Gauteng;@Wilton41;SuperSport Blitz;2016/01/27;19:27:00.000;00:02:08.000
773492;Yong;Sieren;Yong481@yahoo.com;male;black;43;Kwazulu Natal;@Yong48;Supersport Live Events;2016/02/02;21:11:00.000;00:03:12.000
773492;Yong;Sieren;Yong481@yahoo.com;male;black;43;Kwazulu Natal;@Yong48;Supersport Live Events;2016/02/06;17:59:00.000;00:00:00.000
773492;Yong;Sieren;Yong481@yahoo.com;male;black;43;Kwazulu Natal;@Yong48;Supersport Live Events;2016/02/12;18:33:00.000;00:46:50.000
491723;Lloyd;Mccollum;Lloyd73@mail.com;male;coloured;51;Western Cape;@Lloyd7;CNN;2016/02/18;22:48:00.000;02:19:32.000
941621;Cory;Slane;Cory105@mailxyz.com;male;black;34;Gauteng;@Cory10;Channel O;2016/03/04;15:04:00.000;00:03:06.000
941621;Cory;Slane;Cory105@mailxyz.com;male;black;34;Gauteng;@Cory10;Cartoon Network;2016/03/03;06:36:00.000;00:00:02.000
941621;Cory;Slane;Cory105@mailxyz.com;male;black;34;Gauteng;@Cory10;Africa Magic;2016/03/03;06:40:00.000;00:00:02.000
941622;Epifania;Crotty;Epifania125@mailxyz.com;female;white;38;Gauteng;@Epifania12;Supersport Live Events;2016/03/05;19:07:00.000;00:00:26.000
941622;Epifania;Crotty;Epifania125@mailxyz.com;female;white;38;Gauteng;@Epifania12;Boomerang;2016/03/31;17:41:00.000;00:00:10.000
941622;Epifania;Crotty;Epifania125@mailxyz.com;female;white;38;Gauteng;@Epifania12;Supersport Live Events;2016/03/26;18:17:00.000;02:09:56.000
456426;None;None;Bess505@mailxyz.com;None;None;0;None;None;SuperSport Blitz;2016/02/13;14:00:00.000;00:00:00.000
810663;Efren;Tancredi;Efren132@gmail.com;male;white;41;Gauteng;@Efren13;ICC Cricket World Cup 2011;2016/02/24;15:56:00.000;00:04:12.000
805266;Cory;Biggers;Cory104@abcmail.com;male;None;66;Western Cape;@Cory10;Supersport Live Events;2016/02/18;21:37:00.000;00:00:38.000
810665;Anette;Leicht;Anette354@abcmail.com;female;black;35;Gauteng;@Anette35;Africa Magic;2016/02/19;18:20:00.000;00:15:10.000
810665;Anette;Leicht;Anette354@abcmail.com;female;black;35;Gauteng;@Anette35;Channel O;2016/02/12;06:58:00.000;00:02:48.000
382733;Chas;Martello;Chas355@mailxyz.com;male;black;31;Northern Cape;@Chas35;Boomerang;2016/03/30;22:23:00.000;00:00:00.000
819123;Hugh;Mosser;Hugh14@abcmail.com;male;None;51;Eastern Cape;@Hugh1;ICC Cricket World Cup 2011;2016/03/03;09:39:00.000;00:00:00.000
941625;Felipa;Mcculloch;Felipa233@mail.com;female;None;38;Free State;@Felipa23;Boomerang;2016/02/06;20:56:00.000;00:00:00.000
822450;Chas;Borelli;Chas351@yahoo.com;male;white;32;Gauteng;@Chas35;CNN;2016/02/26;06:56:00.000;00:00:37.000
790459;Filiberto;Styer;Filiberto41@yahoo.com;male;white;41;Gauteng;@Filiberto4;Cartoon Network;2016/02/12;19:56:00.000;00:35:23.000
803398;Nubia;Sytsma;Nubia402@gmail.com;female;white;65;Northern Cape;@Nubia40;Supersport Live Events;2016/02/19;14:42:00.000;00:04:34.000
810669;Efren;Slane;Efren133@mail.com;male;None;41;Gauteng;@Efren13;Supersport Live Events;2016/02/20;07:34:00.000;00:00:12.000
882193;Luanna;Hoadley;Luanna334@abcmail.com;female;indian_asian;33;Gauteng;@Luanna33;ICC Cricket World Cup 2011;2016/03/15;12:05:00.000;00:02:40.000
882193;Luanna;Hoadley;Luanna334@abcmail.com;female;indian_asian;33;Gauteng;@Luanna33;ICC Cricket World Cup 2011;2016/03/25;12:22:00.000;00:17:54.000
810670;Lloyd;Bilyeu;Lloyd74@abcmail.com;male;None;60;Gauteng;@Lloyd7;Boomerang;2016/03/01;11:10:00.000;00:01:00.000
822455;Emerson;Sieren;Emerson242@gmail.com;male;None;35;Western Cape;@Emerson24;Supersport Live Events;2016/03/11;19:11:00.000;00:02:28.000
822455;Emerson;Sieren;Emerson242@gmail.com;male;None;35;Western Cape;@Emerson24;ICC Cricket World Cup 2011;2016/03/05;13:43:00.000;00:00:54.000
822455;Emerson;Sieren;Emerson242@gmail.com;male;None;35;Western Cape;@Emerson24;Africa Magic;2016/03/25;21:54:00.000;00:00:11.000
932007;Loyd;Martello;Loyd493@mail.com;male;white;43;Free State;@Loyd49;M-Net;2016/03/27;21:07:00.000;00:01:22.000
941629;Royal;Wigfall;Royal171@yahoo.com;male;white;49;Western Cape;@Royal17;ICC Cricket World Cup 2011;2016/03/12;18:28:00.000;00:05:02.000
941629;Royal;Wigfall;Royal171@yahoo.com;male;white;49;Western Cape;@Royal17;Supersport Live Events;2016/03/12;21:14:00.000;00:00:30.000
941629;Royal;Wigfall;Royal171@yahoo.com;male;white;49;Western Cape;@Royal17;Boomerang;2016/03/12;14:23:00.000;00:00:25.000
797351;Earl;Mina;Earl424@abcmail.com;male;coloured;39;Western Cape;@Earl42;CNN;2016/01/24;21:37:00.000;00:00:03.000
822457;Hugh;Luthy;Hugh15@mailxyz.com;male;None;30;Gauteng;@Hugh1;CNN;2016/01/23;08:52:00.000;00:00:22.000
822457;Hugh;Luthy;Hugh15@mailxyz.com;male;None;30;Gauteng;@Hugh1;Channel O;2016/01/23;08:26:00.000;00:01:42.000
822457;Hugh;Luthy;Hugh15@mailxyz.com;male;None;30;Gauteng;@Hugh1;Africa Magic;2016/01/23;08:46:00.000;00:00:04.000
822457;Hugh;Luthy;Hugh15@mailxyz.com;male;None;30;Gauteng;@Hugh1;Vuzu;2016/01/23;13:17:00.000;00:01:38.000
2362181;Samuel;Tatham;Samuel261@yahoo.com;male;white;48;Mpumalanga;@Samuel26;M-Net;2016/01/20;21:57:00.000;00:05:13.000
2362181;Samuel;Tatham;Samuel261@yahoo.com;male;white;48;Mpumalanga;@Samuel26;SuperSport Blitz;2016/01/21;05:37:00.000;00:00:28.000
805279;Dion;Mccollum;Dion335@mailxyz.com;male;coloured;38;Gauteng;@Dion33;Supersport Live Events;2016/02/19;09:57:00.000;02:40:10.000
810671;Bernardo;Martello;Bernardo321@yahoo.com;male;None;27;Kwazulu Natal;@Bernardo32;Supersport Live Events;2016/03/02;22:00:00.000;00:01:16.000
810671;Bernardo;Martello;Bernardo321@yahoo.com;male;None;27;Kwazulu Natal;@Bernardo32;Cartoon Network;2016/01/02;07:19:00.000;00:10:19.000
810671;Bernardo;Martello;Bernardo321@yahoo.com;male;None;27;Kwazulu Natal;@Bernardo32;ICC Cricket World Cup 2011;2016/03/23;12:20:00.000;00:09:26.000
810671;Bernardo;Martello;Bernardo321@yahoo.com;male;None;27;Kwazulu Natal;@Bernardo32;Supersport Live Events;2016/03/05;13:17:00.000;00:00:24.000
810671;Bernardo;Martello;Bernardo321@yahoo.com;male;None;27;Kwazulu Natal;@Bernardo32;Trace TV;2016/02/08;22:34:00.000;00:05:12.000
810672;Donald;Condie;Donald223@mail.com;male;coloured;46;Western Cape;@Donald22;CNN;2016/02/25;23:37:00.000;00:11:47.000
822459;Lucas;Reisinger;Lucas235@mailxyz.com;male;white;21;Gauteng;@Lucas23;ICC Cricket World Cup 2011;2016/02/26;12:12:00.000;00:33:24.000
822459;Lucas;Reisinger;Lucas235@mailxyz.com;male;white;21;Gauteng;@Lucas23;Supersport Live Events;2016/02/26;09:36:00.000;00:02:38.000
822459;Lucas;Reisinger;Lucas235@mailxyz.com;male;white;21;Gauteng;@Lucas23;ICC Cricket World Cup 2011;2016/02/25;12:35:00.000;00:21:18.000
773503;Raymundo;Condie;Raymundo435@mailxyz.com;male;white;33;Mpumalanga;@Raymundo43;Cartoon Network;2016/02/05;19:00:00.000;00:03:01.000
833663;Valentine;Marek;Valentine475@mailxyz.com;male;None;25;Western Cape;@Valentine47;Boomerang;2016/01/18;12:58:00.000;00:02:03.000
663218;Garry;Restivo;Garry284@abcmail.com;male;white;36;Free State;@Garry28;Supersport Live Events;2016/01/19;08:01:00.000;00:03:04.000
822460;Samuel;Marek;Samuel263@mail.com;male;white;44;Gauteng;@Samuel26;Supersport Live Events;2016/02/26;21:03:00.000;01:47:06.000
773504;Valentine;Paradis;Valentine471@yahoo.com;male;None;51;Kwazulu Natal;@Valentine47;Supersport Live Events;2016/02/05;15:55:00.000;00:02:24.000
755058;Cory;Styer;Cory101@yahoo.com;male;white;40;Eastern Cape;@Cory10;Cartoon Network;2016/01/23;09:59:00.000;00:01:36.000
868055;Romeo;Mosser;Romeo374@abcmail.com;male;white;39;Gauteng;@Romeo37;Trace TV;2016/03/11;17:54:00.000;00:01:21.000
868055;Romeo;Mosser;Romeo374@abcmail.com;male;white;39;Gauteng;@Romeo37;Cartoon Network;2016/03/12;17:52:00.000;00:01:14.000
868056;Cody;Sieren;Cody123@mail.com;male;indian_asian;39;Gauteng;@Cody12;ICC Cricket World Cup 2011;2016/03/05;13:46:00.000;00:00:28.000
894176;Shane;Mina;Shane25@mailxyz.com;male;coloured;47;Western Cape;@Shane2;Supersport Live Events;2016/01/28;18:18:00.000;00:01:02.000
909181;Earl;Crotty;Earl421@yahoo.com;male;white;36;Eastern Cape;@Earl42;Boomerang;2016/03/25;17:08:00.000;00:00:34.000
2205512;Kip;Hier;Kip142@gmail.com;male;coloured;34;Western Cape;@Kip14;E! Entertainment;2016/01/14;21:39:00.000;00:26:42.000
2205512;Kip;Hier;Kip142@gmail.com;male;coloured;34;Western Cape;@Kip14;SuperSport Blitz;2016/02/06;15:04:00.000;00:00:00.000
810674;Lucas;Hoadley;Lucas232@gmail.com;male;None;44;Gauteng;@Lucas23;Cartoon Network;2016/02/02;20:24:00.000;00:01:44.000
810674;Lucas;Hoadley;Lucas232@gmail.com;male;None;44;Gauteng;@Lucas23;CNN;2016/01/16;21:25:00.000;00:01:18.000
810674;Lucas;Hoadley;Lucas232@gmail.com;male;None;44;Gauteng;@Lucas23;Cartoon Network;2016/01/16;19:47:00.000;00:00:16.000
810674;Lucas;Hoadley;Lucas232@gmail.com;male;None;44;Gauteng;@Lucas23;CNN;2016/01/16;18:12:00.000;00:00:43.000
773507;Robby;Roquemore;Robby164@abcmail.com;male;white;43;Kwazulu Natal;@Robby16;Supersport Live Events;2016/01/21;20:39:00.000;00:13:24.000
833668;Art;Jacox;Art404@abcmail.com;male;white;43;Mpumalanga;@Art40;SuperSport Blitz;2016/03/01;13:22:00.000;00:00:48.000
909213;Bret;Biggers;Bret312@gmail.com;male;None;30;Limpopo;@Bret31;ICC Cricket World Cup 2011;2016/03/25;17:02:00.000;00:08:42.000
773509;Stephen;Pilot;Stephen154@abcmail.com;male;coloured;24;Gauteng;@Stephen15;Cartoon Network;2016/02/02;10:13:00.000;00:00:57.000
773509;Stephen;Pilot;Stephen154@abcmail.com;male;coloured;24;Gauteng;@Stephen15;Boomerang;2016/02/02;12:43:00.000;00:02:45.000
773509;Stephen;Pilot;Stephen154@abcmail.com;male;coloured;24;Gauteng;@Stephen15;Cartoon Network;2016/02/01;17:42:00.000;00:00:25.000
773509;Stephen;Pilot;Stephen154@abcmail.com;male;coloured;24;Gauteng;@Stephen15;Trace TV;2016/01/03;20:28:00.000;00:01:00.000
773509;Stephen;Pilot;Stephen154@abcmail.com;male;coloured;24;Gauteng;@Stephen15;Trace TV;2016/03/09;06:11:00.000;00:09:03.000
1120547;Seema;Fudge;Seema205@mailxyz.com;female;coloured;23;Western Cape;@Seema20;SuperSport Blitz;2016/03/10;11:28:00.000;00:00:00.000
791275;Mellie;Creager;Mellie13@mail.com;female;black;39;Gauteng;@Mellie1;Africa Magic;2016/03/27;12:39:00.000;00:00:29.000
909222;Stacy;Nicholls;Stacy273@mail.com;male;white;47;Gauteng;@Stacy27;ICC Cricket World Cup 2011;2016/03/25;15:08:00.000;00:02:10.000
794966;Kip;Hier;Kip145@mailxyz.com;male;black;15;Mpumalanga;@Kip14;Trace TV;2016/02/10;15:08:00.000;00:08:03.000
2362188;Wilton;Mcculloch;Wilton412@gmail.com;male;coloured;40;Northern Cape;@Wilton41;Africa Magic;2016/02/09;08:51:00.000;00:00:24.000
2362188;Wilton;Mcculloch;Wilton412@gmail.com;male;coloured;40;Northern Cape;@Wilton41;Trace TV;2016/02/03;05:55:00.000;00:11:54.000
153218;Abel;Leicht;Abel184@abcmail.com;male;indian_asian;47;Kwazulu Natal;@Abel18;ICC Cricket World Cup 2011;2016/03/30;18:26:00.000;00:00:00.000
2362189;Loyd;Mcclaine;Loyd492@gmail.com;male;white;35;Gauteng;@Loyd49;ICC Cricket World Cup 2011;2016/02/24;14:26:00.000;00:03:50.000
822466;Wilburn;Caves;Wilburn301@yahoo.com;male;None;58;Western Cape;@Wilburn30;CNN;2016/02/27;06:26:00.000;00:00:39.000
841197;Chas;Condie;Chas354@abcmail.com;male;None;47;Mpumalanga;@Chas35;Cartoon Network;2016/03/06;07:38:00.000;00:01:17.000
822467;Wilton;Jacox;Wilton412@gmail.com;male;indian_asian;46;Free State;@Wilton41;Supersport Live Events;2016/03/24;12:44:00.000;01:17:14.000
833673;Samuel;Condie;Samuel262@gmail.com;male;white;56;Gauteng;@Samuel26;SuperSport Blitz;2016/01/18;08:15:00.000;00:00:50.000
773512;Wilburn;Mosser;Wilburn304@abcmail.com;male;black;35;Eastern Cape;@Wilburn30;ICC Cricket World Cup 2011;2016/03/03;11:24:00.000;00:00:56.000
773512;Wilburn;Mosser;Wilburn304@abcmail.com;male;black;35;Eastern Cape;@Wilburn30;ICC Cricket World Cup 2011;2016/03/12;11:58:00.000;00:00:30.000
621524;Donald;Arrieta;Donald225@mailxyz.com;male;white;25;Gauteng;@Donald22;SawSee;2016/01/16;11:55:00.000;00:00:46.000
729539;Lucas;Caves;Lucas234@abcmail.com;male;white;39;Western Cape;@Lucas23;E! Entertainment;2016/01/22;13:41:00.000;00:00:00.000
861532;Kyle;Wigfall;Kyle65@mailxyz.com;male;None;48;Gauteng;@Kyle6;E! Entertainment;2016/01/02;17:33:00.000;00:00:00.000
822472;Efren;Singer;Efren132@gmail.com;male;coloured;40;Western Cape;@Efren13;Supersport Live Events;2016/02/26;08:30:00.000;00:15:50.000
822472;Efren;Singer;Efren132@gmail.com;male;coloured;40;Western Cape;@Efren13;ICC Cricket World Cup 2011;2016/03/06;09:23:00.000;00:44:20.000
810680;Chas;Martello;Chas355@mailxyz.com;male;coloured;42;Kwazulu Natal;@Chas35;ICC Cricket World Cup 2011;2016/03/12;14:24:00.000;02:15:40.000
810680;Chas;Martello;Chas355@mailxyz.com;male;coloured;42;Kwazulu Natal;@Chas35;Break in transmission;2016/03/01;21:25:00.000;00:00:13.000
810681;Cory;Mcclaine;Cory105@mailxyz.com;male;black;31;Gauteng;@Cory10;Africa Magic;2016/02/26;19:22:00.000;00:05:31.000
810681;Cory;Mcclaine;Cory105@mailxyz.com;male;black;31;Gauteng;@Cory10;Africa Magic;2016/02/19;07:58:00.000;00:00:35.000
810681;Cory;Mcclaine;Cory105@mailxyz.com;male;black;31;Gauteng;@Cory10;Africa Magic;2016/02/16;14:32:00.000;00:17:31.000
810681;Cory;Mcclaine;Cory105@mailxyz.com;male;black;31;Gauteng;@Cory10;Vuzu;2016/02/18;19:45:00.000;00:00:08.000
810681;Cory;Mcclaine;Cory105@mailxyz.com;male;black;31;Gauteng;@Cory10;Vuzu;2016/02/23;09:56:00.000;00:01:02.000
2289102;Wilton;Pool;Wilton411@yahoo.com;male;coloured;47;Western Cape;@Wilton41;Supersport Live Events;2016/03/11;09:21:00.000;00:06:42.000
2289102;Wilton;Pool;Wilton411@yahoo.com;male;coloured;47;Western Cape;@Wilton41;Supersport Live Events;2016/03/11;10:54:00.000;00:15:44.000
822277;Stefan;Deblois;Stefan462@gmail.com;male;black;50;Gauteng;@Stefan46;SuperSport Blitz;2016/02/13;06:02:00.000;00:07:09.000
831650;Cory;Langenfeld;Cory104@abcmail.com;male;coloured;51;Western Cape;@Cory10;kykNET;2016/03/02;14:04:00.000;00:09:42.000
868069;Brendan;Holt;Brendan455@mailxyz.com;male;None;33;Eastern Cape;@Brendan45;Cartoon Network;2016/03/13;02:54:00.000;00:00:59.000
810683;Donald;Slane;Donald224@abcmail.com;male;white;38;Gauteng;@Donald22;Supersport Live Events;2016/02/19;17:39:00.000;00:12:08.000
810683;Donald;Slane;Donald224@abcmail.com;male;white;38;Gauteng;@Donald22;ICC Cricket World Cup 2011;2016/02/24;17:57:00.000;00:02:12.000
810683;Donald;Slane;Donald224@abcmail.com;male;white;38;Gauteng;@Donald22;ICC Cricket World Cup 2011;2016/03/06;08:41:00.000;00:00:34.000
241871;Claud;Creager;Claud345@mailxyz.com;male;white;39;Gauteng;@Claud34;Trace TV;2016/01/25;17:52:00.000;00:46:42.000
807861;Abel;Woolard;Abel181@yahoo.com;male;black;34;Gauteng;@Abel18;Channel O;2016/02/21;14:36:00.000;00:01:09.000
810684;Michel;Wigfall;Michel205@mailxyz.com;male;white;45;Gauteng;@Michel20;SuperSport Blitz;2016/02/18;18:04:00.000;00:00:40.000
810684;Michel;Wigfall;Michel205@mailxyz.com;male;white;45;Gauteng;@Michel20;CNN;2016/02/22;09:43:00.000;00:00:49.000
805296;Jacinto;Bilyeu;Jacinto254@abcmail.com;male;None;67;Gauteng;@Jacinto25;SuperSport Blitz;2016/02/19;21:09:00.000;00:16:56.000
894183;Dia;Arrieta;Dia331@yahoo.com;female;black;34;Gauteng;@Dia33;E! Entertainment;2016/03/28;07:44:00.000;00:00:38.000
894183;Dia;Arrieta;Dia331@yahoo.com;female;black;34;Gauteng;@Dia33;E! Entertainment;2016/03/25;18:57:00.000;00:30:46.000
861539;Hyman;Condie;Hyman85@mailxyz.com;male;indian_asian;58;Gauteng;@Hyman8;ICC Cricket World Cup 2011;2016/03/30;13:50:00.000;00:11:38.000
822477;Donald;Mccollum;Donald225@mailxyz.com;male;indian_asian;45;Gauteng;@Donald22;Supersport Live Events;2016/02/25;20:40:00.000;00:00:20.000
822477;Donald;Mccollum;Donald225@mailxyz.com;male;indian_asian;45;Gauteng;@Donald22;Supersport Live Events;2016/03/19;20:44:00.000;00:11:48.000
822477;Donald;Mccollum;Donald225@mailxyz.com;male;indian_asian;45;Gauteng;@Donald22;Supersport Live Events;2016/03/05;19:57:00.000;00:39:54.000
2205520;Samuel;Lavoie;Samuel264@abcmail.com;male;black;41;Gauteng;@Samuel26;CNN;2016/02/04;20:43:00.000;00:17:35.000
1008867;Eli;Borelli;Eli292@gmail.com;male;white;38;Gauteng;@Eli29;ICC Cricket World Cup 2011;2016/03/03;11:58:00.000;00:00:00.000
1008867;Eli;Borelli;Eli292@gmail.com;male;white;38;Gauteng;@Eli29;ICC Cricket World Cup 2011;2016/03/03;12:00:00.000;00:00:00.000
1008867;Eli;Borelli;Eli292@gmail.com;male;white;38;Gauteng;@Eli29;ICC Cricket World Cup 2011;2016/03/04;12:16:00.000;00:00:00.000
1008867;Eli;Borelli;Eli292@gmail.com;male;white;38;Gauteng;@Eli29;Supersport Live Events;2016/03/04;12:24:00.000;00:00:00.000
810686;Kip;Hoadley;Kip144@abcmail.com;male;indian_asian;40;Gauteng;@Kip14;Boomerang;2016/02/21;09:35:00.000;00:00:51.000
773517;Markus;Pool;Markus191@yahoo.com;male;coloured;59;Western Cape;@Markus19;Trace TV;2016/02/20;12:28:00.000;00:35:39.000
773517;Markus;Pool;Markus191@yahoo.com;male;coloured;59;Western Cape;@Markus19;Trace TV;2016/02/19;09:50:00.000;00:01:24.000
773517;Markus;Pool;Markus191@yahoo.com;male;coloured;59;Western Cape;@Markus19;M-Net;2016/01/22;23:42:00.000;00:00:00.000
